customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServicesAdopted,HasInternet,TenureNorm,ServicesNorm,ContractScore,AutoPay,PaperlessScore,EngagementScore,ChargeToServiceRatio,ChargeRiskNorm,LowTenureRisk,MonthToMonthRisk,EcheckRisk,FiberNoSecurityRisk,UnanchoredRisk,RiskScore
1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,No,0,1,0,0.6666666666666666,0.125,1.0,1,0,57.08333333333333,10.325,0.09394205443371377,0.33333333333333337,0,0,0,0,8.075797483172375
2796-NNUFI,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,No,0,1,0,0.6388888888888888,0.125,1.0,0,1,51.11111111111111,9.975,0.08165057067603161,0.36111111111111116,0,0,0,0,8.446980782362697
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,0,1,1,0.4027777777777778,0.125,0.0,0,0,17.84722222222222,16.875,0.3239683933274803,0.5972222222222222,1,0,0,0,41.80397034435665
4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,No,0,3,1,0.4166666666666667,0.375,0.0,1,0,35.83333333333333,20.5125,0.45171202809482003,0.5833333333333333,1,0,1,0,63.442347088088965
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,0,2,1,0.013888888888888888,0.25,0.0,0,0,7.986111111111111,24.900000000000002,0.6057945566286217,0.9861111111111112,1,1,0,1,73.80914057165154
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,0,7,1,0.9166666666666666,0.875,1.0,0,1,83.33333333333333,10.5,0.10008779631255489,0.08333333333333337,0,0,0,0,3.167983611354991
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,No,0,7,1,0.9027777777777778,0.875,0.0,1,1,72.84722222222223,13.88125,0.2188323090430202,0.09722222222222221,1,0,0,1,40.22692908008975
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,0,6,1,1.0,0.75,1.0,1,1,92.5,14.414285714285715,0.23755173711275557,0.0,0,0,1,1,33.563276056691336
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,1,3,1,0.16666666666666666,0.375,0.0,0,1,22.083333333333332,19.7375,0.42449517120280955,0.8333333333333334,1,1,0,1,68.0340942347088
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,0,5,1,0.9861111111111112,0.625,0.5,1,1,78.26388888888889,11.141666666666666,0.12262218320163884,0.01388888888888884,0,0,0,0,2.1171105258023593
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,1,1,0,0.06944444444444445,0.125,0.0,0,0,6.180555555555555,10.525,0.10096575943810362,0.9305555555555556,1,0,0,1,55.125597502682666
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,0,1,0,0.7222222222222222,0.125,1.0,1,0,59.02777777777778,10.5,0.10008779631255489,0.2777777777777778,0,0,0,1,17.05687250024388
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,1,5,1,0.3472222222222222,0.625,0.0,0,1,35.90277777777778,16.416666666666668,0.30787240269242033,0.6527777777777778,1,1,1,0,72.67364159594185
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0,1,0,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,10.1,0.08604038630377524,0.9861111111111112,1,0,0,1,56.01282801677885
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0,1,0,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,9.725,0.07287093942054435,0.9861111111111112,1,1,0,0,55.815286313530386
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,0,5,1,0.5277777777777778,0.625,0.5,1,0,57.22222222222222,15.833333333333334,0.2873865964296166,0.4722222222222222,0,0,0,1,23.755243390888694
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,0,3,1,0.9166666666666666,0.375,0.5,1,0,63.33333333333333,11.3875,0.13125548726953468,0.08333333333333337,0,0,0,0,3.6354989757096874
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,1,7,1,0.9444444444444444,0.875,1.0,1,1,94.30555555555557,13.75,0.21422300263388938,0.05555555555555558,0,0,0,0,4.324456150619452
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0,0,1,0.06944444444444445,0.0,0.0,0,0,2.430555555555556,24.3,0.5847234416154522,0.9305555555555556,1,0,0,1,62.38196273534289
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,0,6,1,1.0,0.75,0.5,0,1,72.5,14.87857142857143,0.25385676658723194,0.0,0,1,0,0,13.80785149880848
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0,1,1,0.4444444444444444,0.125,0.5,0,0,29.30555555555555,15.075,0.2607550482879719,0.5555555555555556,0,0,0,1,25.022436835430696
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,0,4,1,0.5972222222222222,0.5,0.5,0,0,45.90277777777777,18.869999999999997,0.3940298507462686,0.4027777777777778,0,0,1,1,43.96600331674958
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,0,1,0,1.0,0.125,1.0,1,0,68.74999999999999,9.7,0.0719929762949956,0.0,0,0,0,0,1.079894644424934
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,1,5,1,0.7638888888888888,0.625,0.0,0,1,50.48611111111111,16.125,0.2976294995610185,0.23611111111111116,1,1,0,0,44.186664715637505
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0,4,1,0.7222222222222222,0.5,0.5,1,0,60.27777777777777,11.59,0.13836698858647936,0.2777777777777778,0,0,0,1,17.631060384352747
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0,4,1,0.5972222222222222,0.5,0.0,0,1,40.90277777777777,18.330000000000002,0.37506584723441627,0.4027777777777778,1,1,1,1,78.68154326407179
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1,2,1,0.5138888888888888,0.25,0.0,0,1,30.486111111111107,25.5,0.6268656716417911,0.48611111111111116,1,1,1,0,74.1252072968491
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0,4,1,0.8888888888888888,0.5,1.0,0,1,71.1111111111111,10.92,0.1148375768217735,0.11111111111111116,0,1,0,0,13.944785874548826
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,4,1,0.041666666666666664,0.5,0.0,0,0,16.458333333333332,17.97,0.3624231782265145,0.9583333333333334,1,1,0,0,59.603014340064384
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,1,1,0.5,0.125,1.0,1,0,51.24999999999999,15.525,0.27655838454784903,0.5,0,0,0,1,24.148375768217736
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1,5,1,0.1388888888888889,0.625,0.0,0,1,28.61111111111111,16.708333333333332,0.3181153058238221,0.8611111111111112,1,1,0,0,56.993951809579556
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,1,0,0.5694444444444444,0.125,1.0,0,0,43.68055555555556,10.325,0.09394205443371377,0.4305555555555556,0,0,0,1,20.02024192761682
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,4,1,0.375,0.5,0.0,1,1,43.125,17.04,0.32976294995610184,0.625,1,0,0,0,42.446444249341525
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,5,1,0.7777777777777778,0.625,0.5,1,1,70.97222222222223,16.633333333333333,0.3154814164471759,0.2222222222222222,0,0,1,0,29.17666569115209
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0,1,0,0.08333333333333333,0.125,0.0,0,0,6.666666666666667,10.35,0.09482001755926252,0.9166666666666666,1,0,0,1,54.75563359672228
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,2,1,0.041666666666666664,0.25,0.0,0,1,13.958333333333334,24.8,0.6022827041264267,0.9583333333333334,1,1,1,1,93.20090722856305
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,2,1,0.09722222222222222,0.25,0.0,0,0,10.902777777777779,16.900000000000002,0.32484635645302906,0.9027777777777778,1,0,0,0,47.928250902350996
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,1,0,0.05555555555555555,0.125,0.0,0,0,5.694444444444444,10.425,0.09745390693590873,0.9444444444444444,1,0,0,0,45.35069749292752
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,4,1,0.4583333333333333,0.5,1.0,0,1,56.04166666666668,17.79,0.35610184372256365,0.5416666666666667,0,1,0,1,36.17486098917178
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,3,1,0.375,0.375,0.0,0,1,29.374999999999996,19.5125,0.41659350307287096,0.625,1,1,1,1,83.74890254609305
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,2,0,1.0,0.25,1.0,1,1,77.5,7.8500000000000005,0.007023705004389853,0.0,0,0,0,0,0.10535557506584779
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,1,0,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,9.875,0.07813871817383672,0.9861111111111112,1,0,0,1,55.89430299482978
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,4,1,0.9861111111111112,0.5,0.5,0,1,64.51388888888889,11.290000000000001,0.1278314310798947,0.01388888888888884,0,1,0,1,22.195249243976196
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0,3,1,0.18055555555555555,0.375,0.0,0,1,22.569444444444443,21.4875,0.48595258999122043,0.8194444444444444,1,1,1,1,88.67817773875719
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,5,1,0.3472222222222222,0.625,0.0,1,1,45.90277777777778,9.766666666666667,0.07433421129645892,0.6527777777777778,1,0,0,0,39.17056872500243
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,2,1,0.9305555555555556,0.25,1.0,1,0,70.06944444444444,16.849999999999998,0.32309043020193146,0.06944444444444442,0,0,0,1,16.23524534191786
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,1,1,0.013888888888888888,0.125,0.0,0,1,9.23611111111111,17.725,0.35381913959613703,0.9861111111111112,1,1,0,1,70.02950931616428
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,1,1,1,0.027777777777777776,0.125,0.0,0,0,4.722222222222222,22.175,0.5100965759438104,0.9722222222222222,1,1,0,1,72.0958930836016
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,2,0,0.5972222222222222,0.25,1.0,1,1,63.402777777777786,8.566666666666666,0.03219198127012,0.4027777777777778,0,0,0,1,18.538435274607355
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,2,1,0.3194444444444444,0.25,0.0,1,1,33.68055555555555,25.0,0.6093064091308166,0.6805555555555556,1,0,0,1,57.75070724807336
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,1,0,0.8888888888888888,0.125,1.0,0,0,54.86111111111111,10.1,0.08604038630377524,0.11111111111111116,0,0,0,0,3.512828016778852
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,1,0,0.7916666666666666,0.125,1.0,0,1,56.458333333333336,9.8,0.07550482879719056,0.20833333333333337,0,0,0,0,5.299239098624526
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,1,1,0.013888888888888888,0.125,0.0,0,1,9.23611111111111,35.225,0.9683933274802459,0.9861111111111112,1,0,1,0,79.24812213442591
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,8,1,1.0,1.0,1.0,1,1,99.99999999999999,9.783333333333333,0.07491952004682471,0.0,0,0,0,0,1.1237928007023708
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,1,5,1,0.1111111111111111,0.625,0.0,0,0,22.63888888888889,11.858333333333334,0.14779045946736907,0.8888888888888888,1,1,0,1,64.99463466978833
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,5,1,0.8472222222222222,0.625,1.0,1,1,83.40277777777779,16.841666666666665,0.32279777582674857,0.1527777777777778,0,0,1,0,27.897522192956785
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,4,1,0.8888888888888888,0.5,0.5,1,1,71.1111111111111,16.86,0.323441615452151,0.11111111111111116,0,0,0,1,17.07384645400449
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,2,0,0.9861111111111112,0.25,1.0,1,0,72.01388888888889,7.983333333333333,0.01170617500731638,0.01388888888888884,0,0,0,0,0.45337040288752245
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,6,1,0.9027777777777778,0.75,1.0,1,1,89.09722222222221,14.15,0.22827041264266903,0.09722222222222221,0,0,0,0,5.36850063408448
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,1,0,0.041666666666666664,0.125,0.5,0,0,15.208333333333336,9.8,0.07550482879719056,0.9583333333333334,0,0,0,1,30.299239098624533
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,1,1,0.013888888888888888,0.125,0.0,0,1,9.23611111111111,22.825,0.5329236172080772,0.9861111111111112,1,1,0,1,72.71607648034338
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,4,1,0.4166666666666667,0.5,0.5,1,0,49.583333333333336,12.9,0.1843722563652327,0.5833333333333333,0,0,0,0,14.432250512145156
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,5,1,0.20833333333333334,0.625,0.0,0,1,31.041666666666668,11.583333333333334,0.13813286508633307,0.7916666666666666,1,0,0,0,42.90532630962833
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,4,1,0.1111111111111111,0.5,0.0,0,1,23.888888888888886,13.709999999999999,0.2128182616330114,0.8888888888888888,1,1,0,0,55.97005170227295
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,1,4,1,0.09722222222222222,0.5,0.0,0,0,18.402777777777775,19.0,0.39859525899912207,0.9027777777777778,1,0,1,1,79.03448444054239
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,7,1,0.9722222222222222,0.875,0.5,1,1,85.27777777777777,13.51875,0.20610184372256368,0.02777777777777779,0,0,0,0,3.647083211394011
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,7,1,0.8611111111111112,0.875,1.0,0,0,76.38888888888889,10.7625,0.10930640913081649,0.13888888888888884,0,1,0,0,14.417373914740025
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0,1,0,0.08333333333333333,0.125,0.0,0,0,6.666666666666667,9.85,0.07726075504828797,0.9166666666666666,1,0,0,0,44.492244659057654
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,2,1,0.19444444444444445,0.25,0.0,1,1,29.305555555555557,26.96666666666667,0.6783728416739832,0.8055555555555556,1,0,1,0,71.28670373622086
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,3,1,0.3055555555555556,0.375,0.0,1,1,36.94444444444444,21.0375,0.47014925373134336,0.6944444444444444,1,0,1,1,75.94112769485903
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0,1,0,0.3055555555555556,0.125,0.5,0,0,24.444444444444446,10.075,0.0851624231782265,0.6944444444444444,0,0,0,0,15.166325236562287
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,4,1,0.2222222222222222,0.5,1.0,0,0,42.77777777777778,12.85,0.1826163301141352,0.7777777777777778,0,0,0,0,18.294800507267585
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0,2,0,0.1388888888888889,0.25,1.0,1,0,42.361111111111114,8.566666666666666,0.03219198127012,0.8611111111111112,0,0,0,1,27.705101941274023
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0,3,1,0.18055555555555555,0.375,0.0,0,1,22.569444444444443,14.0,0.22300263388937666,0.8194444444444444,1,1,0,0,54.73392839722953
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1,3,1,0.2777777777777778,0.375,0.0,0,0,20.97222222222222,20.6,0.45478489903424063,0.7222222222222222,1,1,0,0,56.26621792995806
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,1,1,0.027777777777777776,0.125,0.0,0,1,9.722222222222223,34.85,0.955223880597015,0.9722222222222222,1,1,1,1,98.77280265339967
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0,6,1,0.7361111111111112,0.75,1.0,1,1,83.26388888888889,10.557142857142859,0.10209456917095203,0.26388888888888884,0,0,0,1,16.809196315342056
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0,1,0,0.1527777777777778,0.125,0.5,0,0,19.097222222222225,10.3,0.09306409130816509,0.8472222222222222,0,0,0,0,18.34040581406692
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,0,1,0,0.9583333333333334,0.125,1.0,0,0,57.291666666666664,9.95,0.08077260755048286,0.04166666666666663,0,0,0,0,2.0449224465905753
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,1,1,1,0.05555555555555555,0.125,0.0,1,1,20.694444444444443,35.45,0.9762949956101845,0.9444444444444444,1,0,1,1,88.53331382304165
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,0,8,1,1.0,1.0,1.0,1,1,99.99999999999999,9.894444444444444,0.07882157838259682,0.0,0,0,0,0,1.1823236757389521
