customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServicesAdopted,HasInternet,TenureNorm,ServicesNorm,ContractScore,AutoPay,PaperlessScore,EngagementScore,ChargeToServiceRatio,ChargeRiskNorm,LowTenureRisk,MonthToMonthRisk,EcheckRisk,FiberNoSecurityRisk,UnanchoredRisk,RiskScore,Cohort,CohortName,PC1,PC2,PredictedChurnProbability
7410-OIEDU,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.85,887.35,No,0,3,1,0.1388888888888889,0.375,0.0,0,1,21.111111111111107,19.9625,0.432396839332748,0.8611111111111112,1,0,0,1,58.70817481221344,0,At-Risk Newcomers,-1.4246815942123943,0.7868020834968698,0.6396813670984715
2273-QCKXA,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.05,49.05,No,0,2,1,0.0138888888888888,0.25,0.0,0,0,7.986111111111111,16.349999999999998,0.3055311676909569,0.9861111111111112,1,0,0,1,59.30518973758658,3,Disengaged Low-Spenders,-2.2280372550946725,-0.1628090418917078,0.6722306769244081
0731-EBJQB,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,1090.65,No,0,1,0,0.7222222222222222,0.125,0.5,0,1,44.02777777777777,10.2,0.0895522388059701,0.2777777777777778,0,1,0,0,16.89883913764511,1,Contract-Locked Loyalists,0.24952830489018799,-2.1006496896462767,0.1052688254782408
1891-QRQSA,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,7099.0,No,0,7,1,0.8888888888888888,0.875,1.0,1,1,92.3611111111111,13.95,0.2212467076382791,0.1111111111111111,0,0,0,0,5.540922836796411,4,High-Value Champions,3.7152376293790583,0.956869295066763,0.20614296613023683
8028-PNXHQ,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.25,1424.6,No,0,2,0,0.8611111111111112,0.25,1.0,1,1,72.63888888888889,8.083333333333334,0.0152180275095113,0.1388888888888888,0,0,0,0,3.0060481904204464,1,Contract-Locked Loyalists,1.9171756555230046,-2.344311151713228,0.030282460126554316
5630-AHZIL,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,177.4,No,0,4,1,0.0416666666666666,0.5,0.0,1,1,31.45833333333333,12.9,0.1843722563652327,0.9583333333333334,1,0,0,0,46.93225051214516,0,At-Risk Newcomers,-1.0948153429503302,0.5425342040680062,0.5323667202934094
2673-CXQEU,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.5,6139.5,No,0,7,1,0.7777777777777778,0.875,0.5,0,0,63.47222222222222,13.8125,0.2164179104477612,0.2222222222222222,0,1,0,1,27.690713101160863,4,High-Value Champions,2.1498070964994853,1.6113581631502596,0.45329357567800904
6416-JNVRK,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),55.65,2688.85,No,0,2,1,0.6388888888888888,0.25,0.5,1,0,49.8611111111111,18.55,0.382791922739245,0.3611111111111111,0,0,0,1,22.9641010633109,1,Contract-Locked Loyalists,0.5484577036006318,-0.9370935379540052,0.18356653928812838
5590-ZSKRV,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.65,482.25,No,0,3,1,0.1111111111111111,0.375,0.0,0,0,15.138888888888888,13.6625,0.2111501316944688,0.8888888888888888,1,0,0,0,45.94502975319482,3,Disengaged Low-Spenders,-1.5433333053334832,0.028007021985847758,0.4091067776062339
0191-ZHSKZ,Male,1,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2111.3,No,0,5,1,0.4166666666666667,0.625,0.0,0,1,38.333333333333336,12.458333333333334,0.1688615744805385,0.5833333333333333,1,1,0,1,59.199590283874734,2,Wavering High-Spenders,-0.3862827016122256,1.1379806146135227,0.6122891110173715
3887-PBQAO,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.9,1216.6,No,0,2,0,0.625,0.25,0.5,1,1,54.37500000000001,8.633333333333333,0.0345332162715832,0.375,0,0,0,0,8.01799824407375,1,Contract-Locked Loyalists,0.6620529085455484,-1.820514375831528,0.09342377555208786
5919-TMRGD,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.35,79.35,Yes,1,2,1,0.0138888888888888,0.25,0.0,0,1,12.986111111111107,26.45,0.6602282704126426,0.9861111111111112,1,1,1,0,84.62564627841186,0,At-Risk Newcomers,-2.323324999816026,0.8834009642132924,0.914036886164912
8108-UXRQN,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.55,565.35,No,0,3,1,0.1527777777777778,0.375,0.0,0,0,16.59722222222222,12.6375,0.175153643546971,0.8472222222222222,1,1,0,0,54.57174909764901,3,Disengaged Low-Spenders,-1.610211148179374,0.04161034336823263,0.48153040628721244
9191-MYQKX,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,496.9,Yes,1,2,1,0.0972222222222222,0.25,0.0,1,1,25.90277777777778,25.05,0.611062335381914,0.9027777777777778,1,0,1,0,72.22149058628426,0,At-Risk Newcomers,-1.79266486314159,0.6247767404323695,0.8155949985937447
9919-YLNNG,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,No,0,6,1,0.5833333333333334,0.75,0.0,1,1,57.91666666666667,14.828571428571427,0.2521008403361344,0.4166666666666666,1,0,0,1,47.11484593837535,2,Wavering High-Spenders,0.7632731484665269,1.8967816044068926,0.5570676803000235
0318-ZOPWS,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,No,0,1,0,0.6805555555555556,0.125,1.0,1,1,62.56944444444444,10.075,0.0851624231782265,0.3194444444444444,0,0,0,0,7.666325236562285,1,Contract-Locked Loyalists,1.1983520569548602,-2.605857635619849,0.03883692310216583
4445-ZJNMU,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,No,0,5,1,0.125,0.625,0.0,1,1,38.125,16.55,0.3125548726953469,0.875,1,0,1,1,77.1883230904302,0,At-Risk Newcomers,-0.9126367120940335,1.9906475390660425,0.8544818037766485
4808-YNLEU,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,No,0,3,1,0.4861111111111111,0.375,0.5,1,1,53.263888888888886,15.5375,0.2769973661106233,0.5138888888888888,0,0,0,0,14.43273826943713,1,Contract-Locked Loyalists,0.7474214248868019,-0.6289410656264254,0.14564788459366204
1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,No,0,1,0,0.6666666666666666,0.125,1.0,1,0,57.08333333333333,10.325,0.0939420544337137,0.3333333333333333,0,0,0,0,8.075797483172375,1,Contract-Locked Loyalists,1.067281367967514,-2.5931828682003655,0.042401135644976995
2796-NNUFI,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,No,0,1,0,0.6388888888888888,0.125,1.0,0,1,51.11111111111111,9.975,0.0816505706760316,0.3611111111111111,0,0,0,0,8.446980782362697,1,Contract-Locked Loyalists,0.9007408483071982,-2.607507427281116,0.03993025616179461
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,0,1,1,0.4027777777777778,0.125,0.0,0,0,17.84722222222222,16.875,0.3239683933274803,0.5972222222222222,1,0,0,0,41.80397034435665,3,Disengaged Low-Spenders,-1.5034079345675846,-1.038746918029703,0.3052237766250426
4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,No,0,3,1,0.4166666666666667,0.375,0.0,1,0,35.83333333333333,20.5125,0.45171202809482,0.5833333333333333,1,0,1,0,63.442347088088965,2,Wavering High-Spenders,-0.8067579485935944,0.876558277711267,0.541860452720455
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,0,2,1,0.0138888888888888,0.25,0.0,0,0,7.986111111111111,24.9,0.6057945566286217,0.9861111111111112,1,1,0,1,73.80914057165154,0,At-Risk Newcomers,-2.289395608970343,0.6265313962506481,0.7735790334181553
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,0,7,1,0.9166666666666666,0.875,1.0,0,1,83.33333333333333,10.5,0.1000877963125548,0.0833333333333333,0,0,0,0,3.167983611354991,4,High-Value Champions,3.4433026331919208,0.26720099774382894,0.08880566688079375
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,No,0,7,1,0.9027777777777778,0.875,0.0,1,1,72.84722222222223,13.88125,0.2188323090430202,0.0972222222222222,1,0,0,1,40.22692908008975,2,Wavering High-Spenders,1.822297481022476,2.1875235484010553,0.43211318347060323
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,0,6,1,1.0,0.75,1.0,1,1,92.5,14.414285714285716,0.2375517371127555,0.0,0,0,1,1,33.563276056691336,4,High-Value Champions,3.2132946586011273,0.8179880625480889,0.2983509771307893
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,1,3,1,0.1666666666666666,0.375,0.0,0,1,22.08333333333333,19.7375,0.4244951712028095,0.8333333333333334,1,1,0,1,68.0340942347088,0,At-Risk Newcomers,-1.511471220698627,0.8857391413775072,0.6963430897889903
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,0,5,1,0.9861111111111112,0.625,0.5,1,1,78.26388888888889,11.141666666666666,0.1226221832016388,0.0138888888888888,0,0,0,0,2.1171105258023597,4,High-Value Champions,2.496582357596964,-0.24185319888955864,0.13214062119411615
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,1,1,0,0.0694444444444444,0.125,0.0,0,0,6.180555555555555,10.525,0.1009657594381036,0.9305555555555556,1,0,0,1,55.125597502682666,3,Disengaged Low-Spenders,-2.46973655340271,-1.1235796608700055,0.38101476262271544
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,0,1,0,0.7222222222222222,0.125,1.0,1,0,59.02777777777778,10.5,0.1000877963125548,0.2777777777777778,0,0,0,1,17.05687250024388,1,Contract-Locked Loyalists,1.0507723666354674,-2.4726206077380746,0.042982843405989866
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,1,5,1,0.3472222222222222,0.625,0.0,0,1,35.90277777777778,16.416666666666668,0.3078724026924203,0.6527777777777778,1,1,1,0,72.67364159594185,2,Wavering High-Spenders,-0.5877599549333273,1.8768914817877382,0.8024431049502281
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0,1,0,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,10.1,0.0860403863037752,0.9861111111111112,1,0,0,1,56.01282801677885,3,Disengaged Low-Spenders,-2.603286154279831,-1.125746541183319,0.6095862317487658
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0,1,0,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,9.725,0.0728709394205443,0.9861111111111112,1,1,0,0,55.81528631353039,3,Disengaged Low-Spenders,-2.6048677470294685,-1.145840925807551,0.5254924078033509
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,0,5,1,0.5277777777777778,0.625,0.5,1,0,57.22222222222222,15.833333333333334,0.2873865964296166,0.4722222222222222,0,0,0,1,23.75524339088869,2,Wavering High-Spenders,1.2944102537422886,0.7431365146605851,0.25382180878000166
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,0,3,1,0.9166666666666666,0.375,0.5,1,0,63.33333333333333,11.3875,0.1312554872695346,0.0833333333333333,0,0,0,0,3.635498975709688,1,Contract-Locked Loyalists,1.6017732243268499,-1.2104609712998144,0.12023696074235905
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,1,7,1,0.9444444444444444,0.875,1.0,1,1,94.30555555555556,13.75,0.2142230026338893,0.0555555555555555,0,0,0,0,4.324456150619452,4,High-Value Champions,3.838911166764631,0.897560014038675,0.2140319058449317
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0,0,1,0.0694444444444444,0.0,0.0,0,0,2.430555555555556,24.3,0.5847234416154522,0.9305555555555556,1,0,0,1,62.38196273534289,3,Disengaged Low-Spenders,-2.8084939004448164,-1.198881093221843,0.5459313144752623
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,0,6,1,1.0,0.75,0.5,0,1,72.5,14.87857142857143,0.2538567665872319,0.0,0,1,0,0,13.80785149880848,4,High-Value Champions,2.628102744296282,1.0155954545737413,0.33192103350712115
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0,1,1,0.4444444444444444,0.125,0.5,0,0,29.30555555555555,15.075,0.2607550482879719,0.5555555555555556,0,0,0,1,25.022436835430696,1,Contract-Locked Loyalists,-0.4878824367157356,-1.74226208945572,0.10052137553082353
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,0,4,1,0.5972222222222222,0.5,0.5,0,0,45.90277777777777,18.87,0.3940298507462686,0.4027777777777778,0,0,1,1,43.96600331674958,2,Wavering High-Spenders,0.6847265090333144,0.7284098227474818,0.36110206054614385
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,0,1,0,1.0,0.125,1.0,1,0,68.74999999999999,9.7,0.0719929762949956,0.0,0,0,0,0,1.079894644424934,1,Contract-Locked Loyalists,1.855188154616639,-2.750314042805649,0.01771424261543547
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,1,5,1,0.7638888888888888,0.625,0.0,0,1,50.48611111111111,16.125,0.2976294995610185,0.2361111111111111,1,1,0,0,44.18666471563751,2,Wavering High-Spenders,0.6901578372994233,1.4159204311454086,0.4376595115147357
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0,4,1,0.7222222222222222,0.5,0.5,1,0,60.27777777777777,11.59,0.1383669885864793,0.2777777777777778,0,0,0,1,17.631060384352747,1,Contract-Locked Loyalists,1.3150867046210515,-0.4692277509960983,0.1520338960075641
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0,4,1,0.5972222222222222,0.5,0.0,0,1,40.90277777777777,18.33,0.3750658472344162,0.4027777777777778,1,1,1,1,78.68154326407179,2,Wavering High-Spenders,-0.45044699498779245,1.5227569660417806,0.7227618196947682
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1,2,1,0.5138888888888888,0.25,0.0,0,1,30.486111111111107,25.5,0.6268656716417911,0.4861111111111111,1,1,1,0,74.1252072968491,0,At-Risk Newcomers,-1.147249266097919,0.6248791859129225,0.7267438163986205
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0,4,1,0.8888888888888888,0.5,1.0,0,1,71.1111111111111,10.92,0.1148375768217735,0.1111111111111111,0,1,0,0,13.944785874548826,4,High-Value Champions,2.2970123700538134,-1.0136185130596422,0.1465191601589733
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,4,1,0.0416666666666666,0.5,0.0,0,0,16.458333333333332,17.97,0.3624231782265145,0.9583333333333334,1,1,0,0,59.603014340064384,0,At-Risk Newcomers,-1.4282258637393572,1.2830988568824944,0.6453020724388462
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,1,1,0.5,0.125,1.0,1,0,51.24999999999999,15.525,0.276558384547849,0.5,0,0,0,1,24.148375768217736,1,Contract-Locked Loyalists,0.5449371931038185,-2.120928831396766,0.07747662498818612
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1,5,1,0.1388888888888889,0.625,0.0,0,1,28.61111111111111,16.708333333333332,0.3181153058238221,0.8611111111111112,1,1,0,0,56.99395180957956,2,Wavering High-Spenders,-0.7755716848918679,1.7334206526914802,0.7455988366868881
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,1,0,0.5694444444444444,0.125,1.0,0,0,43.68055555555556,10.325,0.0939420544337137,0.4305555555555556,0,0,0,1,20.02024192761682,1,Contract-Locked Loyalists,0.48933058124948203,-2.437075765135889,0.032458312625169794
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,4,1,0.375,0.5,0.0,1,1,43.125,17.04,0.3297629499561018,0.625,1,0,0,0,42.446444249341525,2,Wavering High-Spenders,-0.2118770022228668,0.9303858118701362,0.3707644041501108
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,5,1,0.7777777777777778,0.625,0.5,1,1,70.97222222222223,16.633333333333333,0.3154814164471759,0.2222222222222222,0,0,1,0,29.17666569115209,4,High-Value Champions,1.8601798622375143,0.9055670036149879,0.3794906828488448
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0,1,0,0.0833333333333333,0.125,0.0,0,0,6.666666666666667,10.35,0.0948200175592625,0.9166666666666666,1,0,0,1,54.75563359672228,3,Disengaged Low-Spenders,-2.4375353477456585,-1.1381087292598508,0.34318282608860384
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,2,1,0.0416666666666666,0.25,0.0,0,1,13.958333333333334,24.8,0.6022827041264267,0.9583333333333334,1,1,1,1,93.20090722856304,0,At-Risk Newcomers,-2.4233647543263666,0.8779938402208326,0.8522692074133208
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,2,1,0.0972222222222222,0.25,0.0,0,0,10.90277777777778,16.900000000000002,0.324846356453029,0.9027777777777778,1,0,0,0,47.928250902351,3,Disengaged Low-Spenders,-1.8757593170724007,-0.28321235092789143,0.43732402544758137
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,1,0,0.0555555555555555,0.125,0.0,0,0,5.694444444444444,10.425,0.0974539069359087,0.9444444444444444,1,0,0,0,45.35069749292752,3,Disengaged Low-Spenders,-2.3540933867000877,-1.2555781111030617,0.3160899975502608
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,4,1,0.4583333333333333,0.5,1.0,0,1,56.04166666666668,17.79,0.3561018437225636,0.5416666666666667,0,1,0,1,36.17486098917178,4,High-Value Champions,1.2802134897133637,0.12665591684601138,0.18144909678987897
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,3,1,0.375,0.375,0.0,0,1,29.375,19.5125,0.4165935030728709,0.625,1,1,1,1,83.74890254609305,0,At-Risk Newcomers,-1.3190543846714582,1.0494958801422904,0.7593254975460945
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,2,0,1.0,0.25,1.0,1,1,77.5,7.85,0.0070237050043898,0.0,0,0,0,0,0.1053555750658477,1,Contract-Locked Loyalists,2.244176583630158,-2.4137728423010993,0.019151003424743924
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,1,0,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,9.875,0.0781387181738367,0.9861111111111112,1,0,0,1,55.89430299482978,3,Disengaged Low-Spenders,-2.6042351099296135,-1.1378031719578583,0.5633089009724402
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,4,1,0.9861111111111112,0.5,0.5,0,1,64.51388888888889,11.29,0.1278314310798947,0.0138888888888888,0,1,0,1,22.1952492439762,4,High-Value Champions,1.6860477280142037,-0.47825602932353184,0.2516091075624039
